Index,Query(한글),LLM Output
0ABOVW,다음 주에는 새로운 취미를 시작해볼까 고민 중이야,<function_MR>()
0ABOVW,에이아이 모드 둘 다 꺼주세요,"<function_BP>(enable=1, type=2)"
0ABOVW,금요일 리마 날씨가 어떤가요,"<function_MO>(timeframe=7, location=""리마"")"
0ABOVW,매너모드 중지해줘,<function_ZX>(enable=False)
0ABOVW,감지 감도 단계를 설정해줄래요,<function_QD>(type=-1)
0ABOVW,스테이션 위치로 복귀하세요,<function_KI>()
0ABOVW,엘이디 불빛을 60퍼센트로 올려죠,<function_WN>(brightness=3)
0ABOVW,매너모드 해제해줘,<function_ZX>(enable=False)
0ABOVW,카트만두의 목요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=6, location=카트만두)"
0ABOVW,커피를 너무 많이 마셔서 잠이 안 온다,<function_MR>()
0ABOVW,이 기계를 사용할 때 주의해야 할 사항은 무엇인가요,<function_DW>(type=4)
0ABOVW,화요일 날씨 좀,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,이번 주말에는 가족들이랑 오랜만에 외식이나 할까 생각 중이야,<function_MR>()
0ABOVW,수요일 부에노스아이레스 날씨가 어떤가요,"<function_MO>(timeframe=5, location=""부에노스아이레스"")"
0ABOVW,친구랑 같이 새로운 요리를 해보고 싶은데 뭐가 좋을까,<function_MR>()
0ABOVW,오늘 하루 종일 아무것도 안 했는데 시간은 왜 이렇게 빨리 갔지,<function_MR>()
0ABOVW,스캐닝 청정 지금 꺼져 있나요,<function_IH>(get=True)
0ABOVW,이번 주말에 계획 있어,<function_MR>()
0ABOVW,지금 공기질 모니터링 확인 필요해,"<function_IO>(timeframe=0, location=""0"")"
0ABOVW,주말에 친구들이랑 만나서 뭐 할지 아직도 결정 못 했어,<function_MR>()
0ABOVW,남성 목소리로 바꿔줘,<function_GQ>(gender=2)
0ABOVW,저녁에 뭐 먹을지 아직 결정 못했어 빨리 정해야겠어,<function_MR>()
0ABOVW,나서 화요일 날씨 알려줘,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,드라이브 잠깐 일시 정지해,<function_YA>(move=1)
0ABOVW,온도 단위를 섭씨로 바꿔줄래요,<function_EW>(type=0)
0ABOVW,수요일 하노이 날씨 어때,"<function_MO>(timeframe=5, location=""하노이"")"
0ABOVW,바람 강도 중풍으로 맞춰줘,<function_NK>(speed=2)
0ABOVW,수요일 두바이 TVOC 농도는 얼마야,"<function_IO>(timeframe=5, location=두바이)"
0ABOVW,카페존 청정 즉시해봐,"<function_FF>(position=""카페존"")"
0ABOVW,주말 춘천 날씨 어때,"<function_MO>(timeframe=2, location=""춘천"")"
0ABOVW,이번 주말에는 오랜만에 친구들이랑 만나서,<function_MR>()
0ABOVW,저녁 먹기로 했어 감지 감도를 보통으로 설정해줘,<function_QD>()
0ABOVW,내일 카사블랑카 대기 상태 나쁘니,"<function_IO>(timeframe=1, location=""카사블랑카"")"
0ABOVW,현재 부산 날씨 알려주세요,"<function_MO>(timeframe=0, location=부산)"
0ABOVW,밝기를 이단계로 해줘,<function_WN>(brightness=2)
0ABOVW,새로 시작한 취미가 너무 재밌어서 시간 가는 줄 모르겠어,<function_MR>()
0ABOVW,공기청정기의 구성 요소를 나열해줄 수 있어,<function_SB>(type=4)
0ABOVW,수요일 두바이 날씨 몇 도일까,"<function_MO>(timeframe=5, location=""두바이"")"
0ABOVW,친구랑 여행 계획 짜고 있어,<function_MR>()
0ABOVW,내일은 아침에 일찍 일어나서 운동해야지,<function_MR>()
0ABOVW,테라스바에서 청정 기능 켜줘,"<function_FF>(position=""테라스바"")"
0ABOVW,초미세먼지란 무엇을 의미합니까,<function_HW>(type=2)
0ABOVW,높은 바람 속도로 바꿔주시겠어요,<function_NK>(speed=-1)
0ABOVW,청정 결과 알려줘,<function_CE>()
0ABOVW,지금 충전이 안되기 시작해,<function_KP>(type=2)
0ABOVW,이번 주말엔 집 청소를 제대로 한번 해볼까 생각 중이야,<function_MR>()
0ABOVW,오늘은 하루 종일 바빴는데 이제야 좀 쉬는 시간이 생겼어,<function_MR>()
0ABOVW,볼륨 영으로 해줘,<function_ZV>(volume=0)
0ABOVW,청정 켜봐,<function_PG>()
0ABOVW,밝기를 2로 조정해줘,<function_WN>(brightness=2)
0ABOVW,나서 점심으로 먹은 음식이 너무 맛있어서 먹고 싶어,<function_MR>()
0ABOVW,에이아이 모드 둘 다 꺼주시기 바랍니다,"<function_BP>(enable=1, type=2)"
0ABOVW,여행 갈 때 꼭 챙기는 물건이 있어,<function_MR>()
0ABOVW,새로 산 책을 읽고 있는데 내용이 너무 흥미로워,<function_MR>()
0ABOVW,토요일 런던 날씨 어때,"<function_MO>(timeframe=8, location=런던)"
0ABOVW,이번에 새로 나온 음식을 먹어보고 싶은데 어디서 먹을지 고민이야,<function_MR>()
0ABOVW,오늘은 일찍 자고 내일은 일찍 일어나야지,<function_MR>()
0ABOVW,긴장을 풀기 좋은 방법이 뭐야,<function_MR>()
0ABOVW,이번 주에 등산 가볼래,<function_MR>()
0ABOVW,미디음의 볼륨 몇 단계인지 말해줄래,<function_ZV>(get=True)
0ABOVW,중국어반에서 즉시 공기청정해줄래요,"<function_FF>(position=""중국어반"")"
0ABOVW,기기에 설정된 온도 단위 알려주세요,<function_EW>(get=True)
0ABOVW,이번 주말에는 뭔가 특별한 계획을 세우고 싶어,<function_MR>()
0ABOVW,일요일 기기 근처 공기 상태는 어때,"<function_IO>(timeframe=9, location=""0"")"
0ABOVW,오늘 멕시코시티 공기질 상태에 맞춰 창문 열어도 될까,"<function_IO>(timeframe=0, location=""멕시코시티"")"
0ABOVW,아침 뭐 먹었어,<function_MR>()
0ABOVW,수요일 광저우 날씨 두껍게 입어야 해,"<function_MO>(timeframe=5, location=""광저우"")"
0ABOVW,이번 주말에는 가족들이랑 오랜만에 외식을 하려고 해,<function_MR>()
0ABOVW,토요일 날씨 알려줘,"<function_MO>(timeframe=8, location=""0"")"
0ABOVW,내 개인정보는 안전한 거야,<function_SB>(type=5)
0ABOVW,터보로 바꿔줘,<function_NK>(speed=4)
0ABOVW,운동할 때 어떤 음악 듣니,<function_MR>()
0ABOVW,요리를 잘 하니,<function_MR>()
0ABOVW,선택한 공간 공기청정 시작해줄래,<function_FF>(position=-1)
0ABOVW,기본 속도로 팬 설정해줘,<function_NK>(speed=-1)
0ABOVW,수요일 강남 미세먼지 어때,"<function_IO>(timeframe=5, location=강남)"
0ABOVW,입구에서 청정 좀 해줄 수 있나요,"<function_FF>(position=""입구"")"
0ABOVW,유아방 청정 즉시 작동해봐,"<function_FF>(position=""유아방"")"
0ABOVW,울애기방에서 청정 실행 시작해줄래요,"<function_FF>(position=""울애기방"")"
0ABOVW,온도 단위 바꾸고 싶어,<function_EW>(type=-1)
0ABOVW,이번 여름엔 해변에서 놀자,<function_MR>()
0ABOVW,화요일 태안 날씨 알려줄래,"<function_MO>(timeframe=4, location=""태안"")"
0ABOVW,이번 주말엔 영화관에 가서 영화 한 편 볼까 생각 중이야,<function_MR>()
0ABOVW,목소리의 성별을 바꿔주세요,<function_GQ>(gender=-1)
0ABOVW,오늘은 일찍 자야겠어 내일 아침에 일찍 일어나야 하거든,<function_MR>()
0ABOVW,풍량을 강풍으로 바꿔줘,<function_NK>(speed=3)
0ABOVW,요즘 스트레스가 너무 많이 쌓였어 어떻게 풀어야 할지 모르겠어,<function_MR>()
0ABOVW,토요일 양평 날씨 알려줘,"<function_MO>(timeframe=8, location=""양평"")"
0ABOVW,일요일 송도 공기질 걱정해야 할까,"<function_IO>(timeframe=9, location=송도)"
0ABOVW,방콕의 수요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=5, location=방콕)"
0ABOVW,공기 청정 켜줘,<function_PG>()
0ABOVW,공기청정 기능 작동하고 있나요,<function_ID>(get=True)
0ABOVW,이 옷 어때 괜찮아 보여,<function_MR>()
0ABOVW,고스트 모드 켜줘,<function_BS>(enable=True)
0ABOVW,목요일 카트만두 TVOC 농도는 얼마야,"<function_IO>(timeframe=6, location=카트만두)"
0ABOVW,친구랑 약속이 있었는데 갑자기 일이 생겨서 취소됐어,<function_MR>()
0ABOVW,퇴근 후에 뭐 할 계획이야,<function_MR>()
0ABOVW,화요일 두바이 공기질 걱정해야 할까,"<function_IO>(timeframe=4, location=두바이)"
0ABOVW,최신 영화 리뷰 읽어봤어,<function_MR>()
0ABOVW,영천 금요일 날씨 어때요,"<function_MO>(timeframe=7, location=""영천"")"
0ABOVW,요즘 책을 많이 읽고 있는데 재밌는 소설 추천해줄래,<function_MR>()
0ABOVW,매너모드 종료해줄래,<function_ZX>(enable=False)
0ABOVW,내일 비 온대,<function_MR>()
0ABOVW,티티에스 볼륨을 100프로로 바꿔줘,<function_ZV>(volume=5)
0ABOVW,서현이방에서 공기청정 해봐요,"<function_FF>(position=""서현이방"")"
0ABOVW,이 공간에 공기청정기 몇 대 정도 둬야할까,<function_CS>(type=2)
0ABOVW,내일 여기에 공기가 나쁠까,"<function_IO>(timeframe=1, location=""0"")"
0ABOVW,새로 배운 운동이 있어,<function_MR>()
0ABOVW,나서 스캐닝 청정 상태 좀 알려줘,<function_IH>(get=True)
0ABOVW,이 식당 추천해줄래,<function_MR>()
0ABOVW,미디음을 1단계로 조정해줄래,<function_ZV>(volume=1)
0ABOVW,최신 개봉 영화 정보 좀 찾아볼까,<function_MR>()
0ABOVW,냉장고에 있는 재료들로 뭘 만들어 먹을 수 있을까,<function_MR>()
0ABOVW,혹시 에이아이 모드 둘 다 켜주실 수 있어요,"<function_BP>(enable=0, type=2)"
0ABOVW,나이트 모드는 무슨 기능이야,<function_JS>(type=3)
0ABOVW,필터 교체는 얼마마다 하면 돼,<function_PC>(type=1)
0ABOVW,온라인 수업 듣는 게 어때,<function_MR>()
0ABOVW,화요일 싱가포르 미세먼지 어때,"<function_IO>(timeframe=4, location=싱가포르)"
0ABOVW,화요일 베이징 날씨 비 와,"<function_MO>(timeframe=4, location=""베이징"")"
0ABOVW,일요일 고흥 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=9, location=""고흥"")"
0ABOVW,산레모 목요일 날씨 보여줘,"<function_MO>(timeframe=6, location=""산레모"")"
0ABOVW,디스플레이의 밝기를 높여줘,<function_WN>(brightness=-1)
0ABOVW,수요일 밴쿠버 날씨 몇 도야,"<function_MO>(timeframe=5, location=""밴쿠버"")"
0ABOVW,에어 센서 대체 어디에 두는 게 좋을까요,<function_CS>(type=3)
0ABOVW,영화 예매는 했어,<function_MR>()
0ABOVW,새로 나온 레스토랑 메뉴가 맛있어 보이던데 언제 가볼까,<function_MR>()
0ABOVW,우리 고양이 너무 귀엽지 않아,<function_MR>()
0ABOVW,요즘 인기 많은 아이템 뭐야,<function_MR>()
0ABOVW,주말 나이로비 미세먼지 어때,"<function_IO>(timeframe=2, location=나이로비)"
0ABOVW,화요일 날씨 알려줘,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,질소산화물이란 무엇입니까,<function_HW>(type=4)
0ABOVW,저녁에 뭐 먹을지 고민되는데 중국음식도 좋을 것 같아,<function_MR>()
0ABOVW,나무 실행해,<function_QT>(enable=True)
0ABOVW,오늘 무슨 일 있었어,<function_MR>()
0ABOVW,이번 주말에는 무슨 영화가 개봉하는지 한번 찾아봐야겠어,<function_MR>()
0ABOVW,잡동사니방 청정 가동 시작해,"<function_FF>(position=""잡동사니방"")"
0ABOVW,풍량 약풍으로 바꿔줘,<function_NK>(speed=1)
0ABOVW,전체 공간 청정해줘,<function_EF>(action=1)
0ABOVW,부설연구소 공기청정 가동해보실래요,"<function_FF>(position=""부설연구소"")"
0ABOVW,음성 인식 상태 알려줘,<function_QT>(get=True)
0ABOVW,좋아하는 영화 장르가 뭐야,<function_MR>()
0ABOVW,다음 주에 새로운 프로젝트를 시작하는데 준비가 잘 될까 걱정이야,<function_MR>()
0ABOVW,미세먼지가 무슨 의미야,<function_HW>(type=1)
0ABOVW,무슨 필터가 필요한지 알려줘,<function_SB>(type=2)
0ABOVW,수요일 날씨 좀 알려줘요,"<function_MO>(timeframe=5, location=""0"")"
0ABOVW,이번 주말엔 뭐할 거야,<function_MR>()
0ABOVW,요즘 무슨 음악 들어,<function_MR>()
0ABOVW,엘씨디 디스플레이 밝기 사로 바꿔,<function_WN>(brightness=4)
0ABOVW,오늘 뭐할 계획이야,<function_MR>()
0ABOVW,영어로 언어 설정해줘,<function_HS>(type=2)
0ABOVW,나서 이 가수 노래 엄청 좋더라,<function_MR>()
0ABOVW,음식을 만드는 게 정말 즐거워,<function_MR>()
0ABOVW,이번 주말에 새로운 식당을 찾아가볼까 고민 중이야,<function_MR>()
0ABOVW,월요일 제네바 날씨 좀 알려죠요,"<function_MO>(timeframe=3, location=""제네바"")"
0ABOVW,디카페인 커피는 의미 없다고 생각해,<function_MR>()
0ABOVW,혹시 에이아이 모드 작동 중인가요,<function_BP>(get=True)
0ABOVW,오늘은 왠지 하루가 길게 느껴지네,<function_MR>()
0ABOVW,내일 뭐해,<function_MR>()
0ABOVW,목소리를 남성으로 바꿔줘,<function_GQ>(gender=2)
0ABOVW,친구랑 같은 영화 보고 싶어,<function_MR>()
0ABOVW,점심 먹고 나니까,<function_MR>()
0ABOVW,갑자기 너무 졸리네 잠깐 낮잠이라도 자야겠어 나서 주말 날씨 정보 표시해줄래,<function_MO>()
0ABOVW,공기질 상태 표시 엘이디 작동중이야,<function_SC>(get=True)
0ABOVW,일요일 타히티 날씨 알려주세요,"<function_MO>(timeframe=9, location=""타히티"")"
0ABOVW,스캐닝 공기청정 꺼줘,<function_IH>(scan=False)
0ABOVW,현재 사용 중인 온도 표시가 어떤 건지 말해줘,<function_EW>(get=True)
0ABOVW,월요일 메카 날씨 안내해줘,"<function_MO>(timeframe=3, location=""메카"")"
0ABOVW,알아서 바꿔줘,<function_NK>(speed=0)
0ABOVW,헬스장 가는 거 어때,<function_MR>()
0ABOVW,오늘 하루는 그냥 푹 쉬면서 책이나 읽을까 생각 중이야,<function_MR>()
0ABOVW,다음 주에 중요한 발표가 있어,<function_MR>()
0ABOVW,오늘 하루종일 집에 있었더니,<function_MR>()
0ABOVW,기분이 좀 울적해졌어 대기화면 테마 설정이 뭐로 되어있나요,<function_HG>()
0ABOVW,화요일 날씨 보여줘,"<function_MO>(timeframe=4, location=""마나마"")"
0ABOVW,지금 프라이버시 기능 상태 좀 볼래,<function_GN>(get=True)
0ABOVW,당신의 기능에 대해 좀 더 자세히 알려줄 수 있나요,<function_EN>(type=1)
0ABOVW,요즘 운동을 시작했는데 근육통이 너무 심해,<function_MR>()
0ABOVW,시계가 몇 시야,<function_SV>(type=1)
0ABOVW,입구옆자리에서 공기청정해보시면 감사해요,"<function_FF>(position=""입구옆자리"")"
0ABOVW,이번 주말에는 가족들이랑 외식하기로 했어 오랜만이야,<function_MR>()
0ABOVW,새로 산 책을 읽고 있는데 너무 재미있어 시간 가는 줄 모르겠어,<function_MR>()
0ABOVW,대기 중의 질소산화물은 어떤 역할을 하나요,<function_HW>(type=4)
0ABOVW,고스트 모드 실행해줘,<function_BS>(enable=True)
0ABOVW,이 에러코드가 뜨면 어떡해,<function_UY>()
0ABOVW,너희 집 근처에 맛있는 식당 있어,<function_MR>()
0ABOVW,에이아이 모드에서 외부 대기 상태 연동 꺼주세요,"<function_BP>(enable=1, type=0)"
0ABOVW,내일 제주시 TVOC 농도는 얼마야,"<function_IO>(timeframe=1, location=제주시)"
0ABOVW,월요일 진주 날씨 알려줘,"<function_MO>(timeframe=3, location=""진주"")"
0ABOVW,이번 주말에는 가족들과 함께 등산을 가기로 했어,<function_MR>()
0ABOVW,오늘 저녁에는 가볍게 산책을 하면서 시간을 보낼 예정이야,<function_MR>()
0ABOVW,이번 주말에는 친구랑 등산가기로 했어요,<function_MR>()
0ABOVW,저녁 뭐 먹을까 화면 밝기를 5단계로 설정해줘,<function_WN>()
0ABOVW,공기질 모니터링 상태 확인할 수 있게 해줘 요,<function_IO>()
0ABOVW,오늘 저녁은 뭘 먹어야 할지 고민 중이야 뭐가 좋을까,<function_MR>()
0ABOVW,바이탈 사인 기능에 대한 설명이 필요해,<function_EN>(type=7)
0ABOVW,오늘 하루 종일 바빴는데 이제야 좀 쉬는 시간이 생겼어,<function_MR>()
0ABOVW,새로운 음악을 찾아 듣는 게 요즘 내 소소한 즐거움이야,<function_MR>()
0ABOVW,실외 대기질 정보 연동 켜져 있습니까,<function_BP>(get=True)
0ABOVW,내일은 아침 일찍 친구랑 만나서 시간을 보낼 예정이야,<function_MR>()
0ABOVW,스타리움관 공기청정 진행해줘,"<function_FF>(position=""스타리움관"")"
0ABOVW,리우 화요일 날씨가 어떤가요,"<function_MO>(timeframe=4, location=""리우"")"
0ABOVW,화요일 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,일요일 해남 날씨 알려줘,"<function_MO>(timeframe=9, location=해남)"
0ABOVW,성북구 토요일 날씨 눈 올까,"<function_MO>(timeframe=8, location=""성북구"")"
0ABOVW,주말 나고야 날씨 비 와요,"<function_MO>(timeframe=2, location=""나고야"")"
0ABOVW,자카르타의 월요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=3, location=자카르타)"
0ABOVW,내일은 아침부터 중요한 미팅이 있어서 조금 긴장되네,<function_MR>()
0ABOVW,화요일 날씨 몇 도야,"<function_MO>(timeframe=4, location=""0"")"
0ABOVW,금요일 하노이 날씨 비 와,"<function_MO>(timeframe=7, location=""하노이"")"
0ABOVW,바이탈 사인 기능에 대해 궁금한데 알려죠,<function_EN>(type=7)
0ABOVW,목요일 기기 근처 공기 상태는 어때,"<function_IO>(timeframe=6, location=""0"")"
0ABOVW,엘이디 아이 역할이 뭐야,<function_JS>(type=7)
0ABOVW,내일은 꼭 일찍 일어나서 하루를 시작해야지,<function_MR>()
0ABOVW,토요일 제주시 날씨 알려줘,"<function_MO>(timeframe=8, location=제주시)"
0ABOVW,내일은 아침 일찍 일어나서 산책을 나가보려고 해,<function_MR>()
0ABOVW,이 공기청정기를 몇 대 두는 게 좋을지 잘 모르겠어,<function_CS>(type=2)
0ABOVW,오늘은 가볍게 책을 읽으면서 시간을 보내고 있어,<function_MR>()
0ABOVW,토요일 샌프란시스코 날씨 몇 도야,"<function_MO>(timeframe=8, location=""샌프란시스코"")"
0ABOVW,주말에 같이 운동할 사람 구하는데 누구 같이 할래,<function_MR>()
0ABOVW,목요일 공기질 상태 알려줘,"<function_IO>(timeframe=6, location=""0"")"
